repo_name,smell_count,year,file_size,loc,owner_type,language,size,base_image_full,base_image
jsdecena/php72-composer,6,2020,613,15,User,Dockerfile,52,php:7.2,php
jsebasg/Arep-Modularizacion,0,2021,236,6,User,CSS,12934,openjdk:8,openjdk
jshmrtn/hygeia,9,2021,1199,24,Organization,Elixir,25821,hexpm/elixir:$ELIXIR_VERSION-erlang-$ERLANG_VERSION-$HEXPM_BOB_OS-$HEXPM_BOB_OS_VERSION,hexpm/elixir
jshwi/jss,8,2022,4602,76,User,Python,12024,nginx:1.23.1-alpine,nginx
jskz/golem,0,2021,272,15,User,Go,4261,golang:1.16-alpine,golang
jslingsby/BIO3019S_Ecoforecasting,1,2021,150,4,User,TeX,24133,conoria/alpine-r-bookdown,conoria/alpine-r-bookdown
jsr454/Repos_v2ray,3,2021,347,10,User,Shell,208,alpine:edge,alpine
jsso16/Express2021,0,2021,283,10,User,JavaScript,106,node:14-alpine,node
jsteinich/terraform-cdk,5,2022,1081,12,User,TypeScript,69215,docker.mirror.hashicorp.services/jsii/superchain:node14,docker.mirror.hashicorp.services/jsii/superchain
jsturtevant/cluster-api-provider-azure,0,2022,2043,25,User,Go,83481,gcr.io/distroless/static:nonroot,gcr.io/distroless/static
jtravee/rke2,42,2022,7868,175,User,Go,3750,ubuntu:20.04,ubuntu
ju2ez/revolve-energize,3,2019,687,16,User,None,450705,cigroup/gazebo:gazebo10-revolve,cigroup/gazebo
juanbazpera/PIS-BackEnd,18,2021,858,24,Organization,Ruby,476,ruby:2.7.2,ruby
juancho11gm/advanced-react-hooks,0,2021,96,5,User,JavaScript,2178,node:16,node
juancoquet/noteadder,2,2021,230,7,User,JavaScript,10505,nikolaik/python-nodejs:python3.9-nodejs16,nikolaik/python-nodejs
juandav/spotify-perfiltic,3,2019,113,7,User,JavaScript,1368,mhart/alpine-node,mhart/alpine-node
juanfont/headscale,3,2022,547,15,User,Go,4449,gcr.io/distroless/base-debian11,gcr.io/distroless/base-debian11
juanluisbaptiste/docker-hello-world,1,2021,48,2,User,Dockerfile,1,alpine,alpine
juanmesa2097/nestjs-boilerplate,3,2021,455,13,User,TypeScript,15017,node:14,node
jubicoy/quanta,14,2021,1237,27,Organization,Java,915,adoptopenjdk/openjdk11:debian-jre,adoptopenjdk/openjdk11
judemanutd/docker-node-doppler,4,2021,215,5,User,Dockerfile,3,node:${VERSION_NODE},node
juenajwa/ggjijul,1,2021,154,4,User,None,7,httpd:latest,httpd
julian-mateu/hello-k8s,2,2021,135,7,User,JavaScript,25,node:13-alpine,node
julianatienza/Chi,8,2021,1222,30,User,Pug,364166,node:dubnium-stretch,node
julianmateu/docker-react,0,2021,176,8,User,JavaScript,219,nginx:alpine,nginx
julianmateu/skillmarket-backend,3,2021,177,9,User,JavaScript,231,node:13-alpine,node
julianmateu/skillmarket-front,3,2021,249,11,User,Vue,6233,node:13-alpine,node
julianmayes/revolve-app,2,2021,1294,22,User,JavaScript,64649,node:14-alpine,node
julianrojas87/era-ldf,2,2021,455,9,User,JavaScript,196,node:latest,node
julie-techie/engineering-education,9,2021,861,28,User,SCSS,1336189,ubuntu:bionic,ubuntu
julien-faye/zeppelin,1,2021,1685,11,User,None,98671,ubuntu:20.04,ubuntu
julienduchesne/tanka,10,2021,1430,30,User,None,2855,alpine:3.12,alpine
julioapm/conversao-peso,0,2021,598,17,User,C#,729,base,base
juliofelipe/desafio-docker-golang,1,2021,156,7,User,Dockerfile,1,scratch,scratch
julyto/forseti,3,2021,276,10,User,Go,1436,alpine,alpine
jungnoh-maasasia/typeorm-fixture,3,2021,228,6,User,None,351,node:16.9.0-alpine,node
jungnoh/typeorm-fixture,3,2021,228,6,User,TypeScript,456,node:16.9.0-alpine,node
junhaideng/IPProxy,1,2021,361,10,User,Go,211,alpine:3.14,alpine
juniarto-samsudin/i3-charts,3,2020,200,5,User,HTML,4751,python:latest,python
junjihashimoto/hasktorch,14,2020,930,16,User,Haskell,15904,nvidia/cuda:10.1-devel-ubuntu18.04,nvidia/cuda
junminahn/testteste,0,2021,59,1,User,JavaScript,192,registry.redhat.io/rh-sso-7/sso74-openshift-rhel8:7.4,registry.redhat.io/rh-sso-7/sso74-openshift-rhel8
juntae9926/Places16,11,2021,409,13,User,Python,457,nvidia/cuda:10.1-cudnn8-devel-ubuntu18.04,nvidia/cuda
junwei567/50.012-Lab2,0,2021,151,3,User,Python,226,tiangolo/uvicorn-gunicorn-fastapi:python3.9,tiangolo/uvicorn-gunicorn-fastapi
juozasg/website,5,2021,506,26,User,HTML,9300,fluxcd/website:hugo-${HUGO_VERSION}-extended,fluxcd/website
jupyterkat/BeeStation-Hornet,5,2022,2501,53,User,DM,1763165,base,base
jupyterkat/Shiptest,5,2022,2490,53,User,DM,1704811,base,base
jupyterkat/austation,5,2022,2477,53,User,DM,1807416,base,base
jupyterkat/tgstation,12,2021,2460,61,User,DM,2253770,byond,byond
juraul1/stratum,0,2020,557,7,User,C++,8748,stratumproject/build:build,stratumproject/build
jurikolo/alibaba-terraform-in-k8s,5,2022,598,13,User,Dockerfile,53,fedora:36,fedora
jurrel/neverNote,6,2021,601,17,User,Python,7763,python:3.9,python
jushchuk/santas-grotto,0,2021,493,9,User,Java,525,openjdk:11.0-jdk-slim-buster,openjdk
justcreatedev/saleor-dashboard,0,2022,549,17,Organization,TypeScript,146379,nginx:stable,nginx
justdan96/cygwin-openssl3,40,2022,1861,32,User,Dockerfile,3,scratch,scratch
justinthelaw/probe,4,2021,763,14,User,JavaScript,62220,registry1.dso.mil/ironbank/opensource/nodejs/nodejs14@sha256:1aa1227b8c3b3adf19280ce88a67ecf696d598ae94c8dbd3253415aa5efb8983,registry1.dso.mil/ironbank/opensource/nodejs/nodejs14@sha256
justjoolz/flow-playground,0,2021,859,25,User,TypeScript,22403,nginx:alpine,nginx
justpic/lwan,1,2021,13,1,User,C,5622,,
justusmbuvi/engineering-education,9,2021,861,28,User,SCSS,881958,ubuntu:bionic,ubuntu
justynpride/Attendize,3,2021,1446,17,User,PHP,27426,base,base
jutimor/MyNasBack,0,2021,287,7,User,JavaScript,138,node:17-alpine,node
jutimor/MyNasFront,0,2021,318,9,User,TypeScript,1128,nginx:1.19.10-alpine,nginx
juuso-j/smbackend,5,2021,1039,16,User,Python,8677,ubuntu:20.04,ubuntu
jvde-github/AIS-catcher,14,2022,769,13,User,C++,12370,debian:bullseye-slim,debian
jverswijver/datajoint-python,3,2020,107,4,User,Python,6515,datajoint/pydev,datajoint/pydev
jvrahav/vsphere-kubernetes-drivers-operator,1,2021,1137,19,User,Go,3404,registry.access.redhat.com/ubi8/ubi-minimal:latest,registry.access.redhat.com/ubi8/ubi-minimal
jw-public/jw-public,1,2022,631,16,Organization,TypeScript,1536,node:14,node
jwade1327/ac-business-media-newsletters,3,2020,413,16,User,Marko,619,node:10.15-alpine,node
jwalz/osf.io,10,2022,5876,130,User,Python,196386,node:8-alpine3.9,node
jwillemsen/OpenDDS,7,2020,916,31,User,C++,96850,$BASIS,$BASIS
jyih/poll-party,6,2021,594,17,User,Python,456,python:3.9,python
jzhao49/semesterly,5,2021,826,10,User,None,77429,jhuopensource/semesterly-base-py3:latest,jhuopensource/semesterly-base-py3
jzwebdev/pytorch,7,2021,2930,64,User,C++,405303,official,official
k-mie/ggjijul,1,2021,154,4,User,JavaScript,10,httpd:latest,httpd
k-nox/swap-meet,8,2021,763,18,User,Python,60,continuumio/anaconda3:latest,continuumio/anaconda3
k-p-ani/webhook,5,2021,976,21,User,Java,445,quay.io/gatblau/openjdk:14-j9-ubi8-min,quay.io/gatblau/openjdk
k0da/terraform,1,2020,805,10,User,None,191332,docker.mirror.hashicorp.services/golang:alpine,docker.mirror.hashicorp.services/golang
k0s3r40/static-docker-website,0,2021,46,2,User,HTML,4,nginx:alpine,nginx
k0sproject/k0s,3,2022,349,9,Organization,Go,32434,${ARCH}alpine:3.16,${ARCH}alpine
k0tletka/spigot-coreprotect-prometheus-exporter,4,2021,557,16,User,Go,76,alpine:3.14,alpine
k1s3l3v/pulse-project,1,2021,347,13,User,Python,42289,python:3.8.10,python
k21academyuk/Kubernetes,2,2020,240,9,User,HCL,17556,python:3.7-alpine,python
k8ssandra/k8ssandra-operator,0,2022,793,15,Organization,Go,3449,gcr.io/distroless/static:nonroot,gcr.io/distroless/static
kaal0408/Pikachu,2,2021,1665,64,User,Python,1792,python:3.8.5-slim-buster,python
kadaster/labs.kadaster.nl,2,2021,524,11,Organization,HTML,1051604,jekyll,jekyll
kaeol/kuebikobot,2,2020,331,11,User,Python,59,python:3,python
kafkalainen/wolf3d,6,2021,496,9,User,C,68802,ubuntu:18.04,ubuntu
kahara/python-saleae-resampler,13,2021,4744,91,User,Python,45,test,test
kaisaryousuf/caldera,7,2020,549,17,User,Python,22652,ubuntu:focal,ubuntu
kaisaryousuf/retdec,7,2022,1539,39,User,C++,33468,ubuntu:focal,ubuntu
kaischmid/SangeR,8,2022,1219,20,User,R,4501,r-base,r-base
kaisecheng/logstash,27,2022,2444,51,User,Ruby,118529,ubuntu:bionic,ubuntu
kaitlyngore/swap-meet,8,2021,763,18,User,Python,45,continuumio/anaconda3:latest,continuumio/anaconda3
kakada/chatfuel,4,2021,1116,25,User,Ruby,14716,ruby:2.6.5,ruby
kalagxw/acme.sh,7,2021,1553,62,User,Shell,5692,alpine:3.12,alpine
kalehmann/WetterObservatoriumWeb,1,2022,246,6,User,PHP,4056,php:${PHP_VERSION}-fpm-alpine,php
kalexand-rh/openshift-docs,6,2020,193,5,User,HTML,699520,centos:8,centos
kalgurn/kubeconfig-manager,2,2021,86,5,User,Go,233,golang:latest,golang
kaluzaaa/clubhouse-calendar,0,2021,78,5,User,HTML,868,ruby:2,ruby
kamacharovs/aiof-portal,1,2020,470,15,Organization,JavaScript,6008,nginx:stable-alpine,nginx
kamalbowselvam/Hexagonal,3,2021,265,8,User,Python,64,python:3.9-slim-buster,python
kamblekunal430/Grocers,0,2021,310,14,User,JavaScript,829,node:lts-alpine,node
kamisow677/CardWahler,1,2021,112,5,User,Java,71,openjdk:11-jdk-slim,openjdk
kamkie/demo-spring-jsf,1,2021,513,14,User,Java,4456,base,base
kamolhasan/kube-esrally,5,2021,263,5,User,Dockerfile,7,python:3.8.11-alpine,python
kanai3id/covid19,2,2020,216,9,User,Vue,551109,node:10.19-alpine,node
kanai3id/covid19-chiba,2,2021,216,9,User,Vue,18558,node:10.19-alpine,node
kananindzya/apm-agent-java,0,2020,304,4,User,Java,20581,alpine@sha256:115731bab0862031b44766733890091c17924f9b7781b79997f5f163be262178,alpine@sha256
kanazawarb/meetup,1,2021,227,10,Organization,HTML,2746,ruby:3.0.2,ruby
kanewallmann/lighthouse,5,2021,458,13,User,Rust,71882,debian:buster-slim,debian
kaniosx/lifenum,5,2021,1184,27,User,R,517,rocker/r-ver:3.6.3,rocker/r-ver
kanopy-platform/k8s-auth-portal,5,2021,344,13,Organization,Go,193,debian:buster-slim,debian
kanselarij-vlaanderen/agenda-approve-service,0,2022,79,2,Organization,JavaScript,163,semtech/mu-javascript-template:1.6.0,semtech/mu-javascript-template
kanselarij-vlaanderen/frontend-persberichten,0,2022,482,13,Organization,JavaScript,848,semtech/ember-proxy-service:1.5.1,semtech/ember-proxy-service
kanselarij-vlaanderen/kaleidos-frontend,0,2022,525,13,Organization,JavaScript,35347,semtech/ember-proxy-service:1.4.0,semtech/ember-proxy-service
kanumalivad/generator,3,2020,708,9,User,None,6795,node:14-alpine,node
kaosagnt/boot2docker-xfs-ng,33,2022,18829,408,User,Shell,809,debian:bullseye-slim,debian
kaovilai/oadp-operator,2,2022,949,15,User,None,51511,registry.access.redhat.com/ubi8-minimal,registry.access.redhat.com/ubi8-minimal
kapalex/p4app,6,2021,1639,46,User,Python,189,p4lang/p4c:latest,p4lang/p4c
kapilsingh421/website,4,2021,496,25,User,None,9356,fluxcd/website:hugo-${HUGO_VERSION}-extended,fluxcd/website
kapoorlab/VollSeg,3,2021,1198,23,Organization,Python,79159,python:3.7-slim-buster,python
kapursidDataOps/Docker,2,2021,204,6,User,Python,2,python:alpine3.10,python
karabakin/nanotube,0,2021,343,11,User,None,27401,alpine:3.13,alpine
karankartikeya/Todo-API,4,2021,239,9,User,HTML,5,ubuntu:16.04,ubuntu
kardiachain/go-kardia,4,2020,441,13,Organization,Go,39542,golang:1.14.12-stretch,golang
karenalo13/conference-app-frontend,2,2021,776,22,User,JavaScript,449,node:14,node
karenalo13/conference-app-gql,0,2021,758,14,User,JavaScript,145,node:14.15-buster,node
kari-36/IndianMusic,16,2021,333,12,User,Python,47,debian:latest,debian
kari-36/Zaid-Robot-Music,16,2021,333,12,User,Python,3020,debian:latest,debian
kari-36/Zaid-Vc-Player,15,2021,344,12,User,Python,663,python:3.9.6-slim-buster,python
kari-36/Zaid-Vc-PlayerGaha,15,2021,371,11,User,Python,180,python:3.9.7-slim-buster,python
karimw786/single-player-tic-tac-toe,1,2021,244,7,User,PHP,115,existenz/webstack:7.3,existenz/webstack
karishmacarterjohnson/swap-meet,8,2021,763,18,User,Python,43,continuumio/anaconda3:latest,continuumio/anaconda3
karlosz/quilc,1,2021,847,18,User,Common Lisp,3549,rigetti/lisp:$quicklisp_version,rigetti/lisp
karolbogdanski/jenkins-exercise,1,2021,457,9,User,Dockerfile,491,jenkins/jenkins:lts-jdk11,jenkins/jenkins
karsshirvanyan/cloudbuild,0,2021,895,12,User,JavaScript,1021,nginx:alpine,nginx
karthequian/docker-helloworld,10,2019,1193,15,User,HTML,29,ubuntu,ubuntu
karthikeyann/cudf,7,2021,2616,61,User,C++,103126,nvidia/cuda:${CUDA_VERSION}-devel-${LINUX_VERSION},nvidia/cuda
karthikeyansuku/ChargePointDjangoBackEnd,1,2021,313,11,User,Python,106,python:3,python
karthikuj/hypejab,2,2021,177,7,User,PHP,1625,php:fpm,php
kartiktalwar2003/Discord-MusicBot,0,2021,119,6,User,JavaScript,2860,node:16-alpine,node
kartoza/docker-postgis,23,2022,1795,31,Organization,Shell,632,debian:$IMAGE_VERSION,debian
karuppiah7890/cluster-api-provider-azure,0,2022,2043,25,User,Go,81798,gcr.io/distroless/static:nonroot,gcr.io/distroless/static
karuppiah7890/tidb,6,2021,1402,25,User,Go,239346,alpine,alpine
kast-cloud/OrchardCore,0,2021,285,6,Organization,C#,180846,mcr.microsoft.com/dotnet/core/aspnet:3.0,mcr.microsoft.com/dotnet/core/aspnet
kasunsiyambalapitiya/docker-react,1,2021,171,8,User,JavaScript,190,nginx,nginx
katehaffenden/smartflix,14,2021,482,11,User,Ruby,459,ruby:2.7.1,ruby
katherinelc321/osdctl,2,2021,368,9,User,Go,14407,registry.access.redhat.com/ubi8/ubi-minimal:latest,registry.access.redhat.com/ubi8/ubi-minimal
katiediaz/adagrams-py,8,2021,762,18,User,Python,268,continuumio/anaconda3:latest,continuumio/anaconda3
kausaltech/mocaf,4,2021,2028,22,Organization,Python,735,python:3.8.1-slim-buster,python
kaushalye/actiondemo,0,2021,257,7,User,JavaScript,55,node:9,node
kaverikhaneja/blockchain-automation-framework,21,2021,2554,50,User,Kotlin,30833,ubuntu:20.04,ubuntu
kawazap/covid19,1,2020,152,8,User,None,27310,node:10.19-alpine,node
kaworu/qmk_firmware,2,2021,100,4,User,C,211715,qmkfm/qmk_cli,qmkfm/qmk_cli
kaygu/faktion_anomaly_detection,8,2021,272,11,User,Jupyter Notebook,83995,python:3.9-slim-buster,python
kayk0hei/Lux-Design-2021,18,2021,1324,26,User,Jupyter Notebook,17413,ubuntu:18.04,ubuntu
kberg/terraforming-mars,2,2022,1182,22,User,TypeScript,61641,node:16.13.2-alpine3.15,node
kbonin/snort3-docker,3,2021,620,16,User,Shell,5718,ubuntu:20.04,ubuntu
kbrock/manageiq,3,2021,839,18,User,Ruby,269821,docker.io/manageiq/manageiq-ui-worker:${IMAGE_REF},docker.io/manageiq/manageiq-ui-worker
kbsletten/avrae-1,3,2021,518,13,User,None,10761,python:3.8,python
kbss-cvut/s-pipes,1,2022,440,8,Organization,Java,1514,tomcat:9.0-jdk8-slim,tomcat
kbudde/rabbitmq_exporter,2,2021,1122,10,User,Go,1949,scratch,scratch
kburke96/activity-tracker,2,2022,852,20,User,Java,573,openjdk:11,openjdk
kchojn/ethtx_ce,2,2022,688,22,User,Python,1074,python:3.9,python
kchulj/agora,6,2021,1291,21,User,D,15436,alpine:edge,alpine
kdev/url-shortener,0,2021,100,5,User,JavaScript,380,node:16.10.0-alpine3.13,node
kdrag0n/pyrobud,15,2021,1677,53,User,Python,2320,python:3-alpine,python
keboola/keboola-as-code,5,2022,836,22,Organization,Go,8241,golang:1.18,golang
keboola/storage-api-php-client,1,2022,5463,105,Organization,PHP,7592,php:${PHP_VERSION:-7.4}-cli-buster,php
kecardel/linked-list,8,2021,763,18,User,Python,39,continuumio/anaconda3:latest,continuumio/anaconda3
keep-network/keep-core,4,2022,2222,52,Organization,Go,61705,alpine:3.16,alpine
kefranabg/s3-sync-action,1,2020,620,13,User,Shell,45,python:3.8-alpine,python
keikoproj/upgrade-manager,0,2022,879,16,Organization,Go,22369,gcr.io/distroless/static:nonroot,gcr.io/distroless/static
keilerkonzept/aws-secretsmanager-env,2,2022,414,10,Organization,Go,12742,alpine:3.16,alpine
keilerkonzept/aws-secretsmanager-files,2,2022,421,10,Organization,Go,12824,alpine:3.16,alpine
keillernogueira/mp_e04,8,2022,704,9,User,Jupyter Notebook,2983860,nvcr.io/nvidia/pytorch:21.05-py3,nvcr.io/nvidia/pytorch
keitakn/aws-rekognition-sandbox,3,2021,532,13,User,Go,9647,golang:1.17-alpine3.14,golang
kelbrown20/openshift-docs,6,2020,193,5,User,None,978841,centos:8,centos
kelsin/18xx,2,2022,580,17,User,Ruby,27294,ruby:3.1,ruby
kelvin-ding/recipe-app-api,12,2021,569,18,User,Python,27,python:3.7-alpine,python
kelvinburke/BondGraphTools,13,2021,565,14,User,Python,6968,ubuntu:focal,ubuntu
kenayagi/docker-odoo,7,2022,2396,76,User,Dockerfile,77,debian:buster,debian
kendas/cb-rust-demo,3,2021,392,15,User,Rust,3415,alpine,alpine
kenghot/odf-api,4,2021,894,24,User,TypeScript,1532,node:dubnium,node
kenghot/odf-website,7,2021,335,11,User,TypeScript,4263,node:dubnium,node
kennep/dropbox-docker-image,3,2021,2330,33,User,Shell,252,debian:bullseye,debian
kennytat/VGM-TRANSCODER,10,2021,963,24,User,TypeScript,136897,golang:1.16-buster,golang
kensanata/face,10,2021,293,6,User,Perl,129937,perl:latest,perl
kenshaw/drone-mattermost,4,2021,248,7,User,Go,198,alpine:latest,alpine
kentcdodds/remix-kentcdodds,9,2022,1388,37,User,TypeScript,36416,base,base
kentik/sla_dashboard_webapp,0,2021,1076,21,Organization,Python,2074,python:3.9-slim,python
kenux196/anythingTest,1,2021,152,5,User,Java,203,adoptopenjdk:8,adoptopenjdk
keo536/csharp-blazor-bug-tracking,1,2020,286,10,User,C#,387,mcr.microsoft.com/dotnet/core/sdk:3.1-alpine,mcr.microsoft.com/dotnet/core/sdk
keonlee9420/Comprehensive-Transformer-TTS,9,2021,1178,31,User,Python,150126,nvcr.io/nvidia/cuda:11.1.1-cudnn8-devel-ubuntu18.04,nvcr.io/nvidia/cuda
keptn-contrib/dynatrace-service,2,2022,1920,22,Organization,Go,4959,alpine:3.16,alpine
keptn-contrib/prometheus-service,3,2022,1871,24,Organization,Go,698,alpine:3.16,alpine
kerberos-io/documentation,0,2021,137,5,Organization,SCSS,337578,nginx:alpine,nginx
keresifon/portfolio,0,2021,227,10,User,JavaScript,769,nginx:1.17,nginx
keresifon/portfolio-kubernetes,0,2021,227,10,User,JavaScript,348,nginx:1.17,nginx
kerezsiz42/in-memo-db,0,2021,78,4,User,Python,79,python:3.8-alpine,python
kernel1337/AutoDelete,4,2020,390,11,User,Go,6205,golang:latest,golang
kernel1337/axiom,4,2021,408,8,User,Shell,95634,ubuntu:latest,ubuntu
kernel1337/muwire,0,2020,1825,34,User,Groovy,8800,jlesage/baseimage-gui:alpine-3.10-glibc,jlesage/baseimage-gui
kernel1337/rclone,4,2021,523,15,User,Go,171210,alpine:latest,alpine
kernelci/kcidb,2,2020,75,2,Organization,Python,822,python:3.6,python
kernoeb/jean_racine_bot,3,2022,948,19,User,JavaScript,34305,node:16.15.1-slim,node
keronshb/Citadel-Station-13,12,2021,2461,61,User,DM,1240850,byond,byond
kerven88/image-syncer,3,2019,522,12,User,Go,2965,alpine:latest,alpine
keryell/triSYCL,20,2020,1946,31,User,C++,232788,ubuntu:focal,ubuntu
kesavanp123/opensaber-rc,0,2021,512,7,User,Java,12039,frolvlad/alpine-java:jdk8-slim,frolvlad/alpine-java
ketan-b/yolov5,10,2021,2163,11,User,Python,10361,nvcr.io/nvidia/pytorch:21.10-py3,nvcr.io/nvidia/pytorch
kev-ms/ngsa-app,0,2021,718,14,User,None,1005,mcr.microsoft.com/dotnet/aspnet:5.0-alpine,mcr.microsoft.com/dotnet/aspnet
kevin-s31/goof,2,2021,223,10,User,HTML,6981,node:14.18.1,node
kevin-tran12/friend-up,6,2021,597,17,User,Python,916,python:3.8,python
kevin-vakayil/jenkins,1,2021,139,3,User,Java,8,openjdk:8-jre-alpine,openjdk
kevincharm/compound-protocol,11,2020,675,15,User,None,4762,mhart/alpine-node:13.8.0,mhart/alpine-node
kevinmgamboa/heart_disease_prediction_app,2,2021,340,5,User,Jupyter Notebook,402,python:3.8,python
kevinrizza/operator-lifecycle-manager,3,2021,1109,29,User,Go,51540,gcr.io/distroless/static:debug,gcr.io/distroless/static
kevinsrb/culture-frontend,5,2021,268,12,User,JavaScript,21848,node,node
kevinw-binary/binary-static,0,2019,106,3,User,JavaScript,2628722,nginx:alpine,nginx
kevinw-binary/deriv-com,0,2020,107,3,User,TypeScript,1102021,nginx:alpine,nginx
keycult/keycult-resources,4,2021,217,10,Organization,HTML,6758,jekyll/jekyll,jekyll/jekyll
keymanapp/s.keyman.com,0,2019,41,2,Organization,TypeScript,114752,php:5.6-apache,php
keyno63/spring_tutorial,1,2022,151,4,User,Java,2125,openjdk:19-jdk-alpine,openjdk
keyonghan/cocoon,3,2022,999,15,User,Dart,10637,debian:stretch,debian
keyspaceits/docker,4,2022,143,6,User,HTML,12,centos:7,centos
kframework/evm-semantics,23,2022,3274,70,Organization,Python,12968,runtimeverificationinc/kframework-k:ubuntu-focal-${K_COMMIT},runtimeverificationinc/kframework-k
kframework/k,38,2022,4297,84,Organization,Java,92027,ubuntu:focal,ubuntu
kframework/kore,17,2022,2092,42,Organization,Haskell,78853,runtimeverificationinc/kframework-k:ubuntu-focal-${K_COMMIT},runtimeverificationinc/kframework-k
kframework/llvm-backend,9,2022,1423,36,Organization,C++,5656,${BASE_IMAGE},${BASE_IMAGE}
kfsoftware/hlf-operator,0,2021,500,14,Organization,Go,2767,registry.access.redhat.com/ubi8/ubi-minimal:8.3,registry.access.redhat.com/ubi8/ubi-minimal
kgersen/tailscale,0,2022,1768,19,User,Go,10282,ghcr.io/tailscale/alpine-base:3.14,ghcr.io/tailscale/alpine-base
kgharris/official-images,1,2020,573,15,User,Shell,20318,oisupport/bashbrew:base,oisupport/bashbrew
kgroschoff/dashboard,2,2021,788,6,User,TypeScript,63675,alpine:3.13,alpine
khalamoudi/CSPMS,0,2021,111,7,User,EJS,2417,node:14,node
khalby786/hoppscotch,5,2021,445,14,User,Vue,47153,node:lts-alpine,node
khalid-deriv/binary-static,0,2019,106,3,User,JavaScript,2063812,nginx:alpine,nginx
khalidmammadov/airflow,6,2021,22255,331,User,Python,145377,${PYTHON_BASE_IMAGE},${PYTHON_BASE_IMAGE}
khalleb/umbriel-api,5,2022,1326,30,User,TypeScript,339,node:lts-alpine,node
